IBGE;q74_3;q74_5;q74_6;q74_7;q74_8;q74_9;Região;UF;Q_incompleto;DataCenso;DataCenso_2024;Faixas_etarias;q74_8_rec;q74_9_rec;Tempo_Mandato;d74_5;d74_5bin1;d74_5bin2;d74_5bin3;d74_6bin1;d74_6bin2;d74_6bin3;d74_6bin4;d74_6bin5;d74_6bin1_TIT;d74_6bin1_SUPL;d74_6bin2_TIT;d74_6bin2_SUPL;d74_6bin3_TIT;d74_6bin3_SUPL;d74_6bin4_TIT;d74_6bin4_SUPL;d74_6bin5_TIT;d74_6bin5_SUPL;d74_6bin1_sum;d74_6bin2_sum;d74_6bin3_sum;d74_6bin4_sum;d74_6bin5_sum;d74_6bin1_TIT_sum;d74_6bin1_SUPL_sum;d74_6bin2_TIT_sum;d74_6bin2_SUPL_sum;d74_6bin3_TIT_sum;d74_6bin3_SUPL_sum;d74_6bin4_TIT_sum;d74_6bin4_SUPL_sum;d74_6bin5_TIT_sum;d74_6bin5_SUPL_sum;nu_conselheiros
41; Feminino; Superior Completo; Governamental - Assistência Social; Conselheiro Suplente;07.07.2023;07.07.2025;Região Sul;Paraná;completo;31.08.2024;31.08.2024;51 a 60 anos;7/7/2023;7/7/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;10;10;9;35;29;5;5;5;5;4;5;15;15;14;15;64
41; Feminino; Especialização; Governamental - Assistência Social; Conselheiro Titular;07.07.2023;07.07.2025;Região Sul;Paraná;completo;31.08.2024;31.08.2024;Mais de 60 anos;7/7/2023;7/7/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;10;10;9;35;29;5;5;5;5;4;5;15;15;14;15;64
41; Feminino; Médio Completo; Sociedade Civil - dos usuários; Conselheiro Suplente;10.09.2024;02.07.2025;Região Sul;Paraná;completo;31.08.2024;31.08.2024;30 a 40 anos;9/10/2024;7/2/2025;1;Nível Médio; ;Nível Médio; ;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil; ;1; ; ; ; ; ; ; ;1;10;10;9;35;29;5;5;5;5;4;5;15;15;14;15;64
41; Masculino; Especialização; Governamental - Assistência Social; Conselheiro Titular;07.07.2023;07.07.2025;Região Sul;Paraná;completo;31.08.2024;31.08.2024;51 a 60 anos;7/7/2023;7/7/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;10;10;9;35;29;5;5;5;5;4;5;15;15;14;15;64
41; Feminino; Superior Completo; Governamental – Outras áreas; Conselheiro Titular;07.07.2023;07.07.2025;Região Sul;Paraná;completo;31.08.2024;31.08.2024;51 a 60 anos;7/7/2023;7/7/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;10;10;9;35;29;5;5;5;5;4;5;15;15;14;15;64
41; Feminino; Superior Completo; Governamental - Assistência Social; Conselheiro Suplente;07.07.2023;07.07.2025;Região Sul;Paraná;completo;31.08.2024;31.08.2024;41 a 50 anos;7/7/2023;7/7/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;10;10;9;35;29;5;5;5;5;4;5;15;15;14;15;64
41; Feminino; Superior Completo; Governamental - Assistência Social; Conselheiro Titular;07.07.2023;07.07.2025;Região Sul;Paraná;completo;31.08.2024;31.08.2024;51 a 60 anos;7/7/2023;7/7/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;10;10;9;35;29;5;5;5;5;4;5;15;15;14;15;64
41; Feminino; Especialização; Governamental – Outras áreas; Conselheiro Suplente;07.07.2023;07.07.2025;Região Sul;Paraná;completo;31.08.2024;31.08.2024;51 a 60 anos;7/7/2023;7/7/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;10;10;9;35;29;5;5;5;5;4;5;15;15;14;15;64
41; Feminino; Superior Completo; Governamental – Outras áreas; Conselheiro Suplente;14.11.2023;07.07.2025;Região Sul;Paraná;completo;31.08.2024;31.08.2024;51 a 60 anos;11/14/2023;7/7/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;10;10;9;35;29;5;5;5;5;4;5;15;15;14;15;64
41; Feminino; Superior Completo; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Suplente;14.11.2023;07.07.2025;Região Sul;Paraná;completo;31.08.2024;31.08.2024;Mais de 60 anos;11/14/2023;7/7/2025;2;Nível Superior; ; ;Nível Superior; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ; ;1; ; ; ; ; ;1;10;10;9;35;29;5;5;5;5;4;5;15;15;14;15;64
41; Feminino; Superior Completo; Governamental - Assistência Social; Conselheiro Suplente;14.11.2023;07.07.2025;Região Sul;Paraná;completo;31.08.2024;31.08.2024;41 a 50 anos;11/14/2023;7/7/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;10;10;9;35;29;5;5;5;5;4;5;15;15;14;15;64
41; Masculino; Fundamental Incompleto; Sociedade Civil - dos usuários; Conselheiro Suplente;07.07.2023;07.07.2025;Região Sul;Paraná;completo;31.08.2024;31.08.2024;41 a 50 anos;7/7/2023;7/7/2025;2;Nível fundamental;Nível fundamental; ; ;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil; ;1; ; ; ; ; ; ; ;1;10;10;9;35;29;5;5;5;5;4;5;15;15;14;15;64
41; Feminino; Superior Completo; Governamental – Educação; Conselheiro Titular;07.07.2023;07.07.2025;Região Sul;Paraná;completo;31.08.2024;31.08.2024;41 a 50 anos;7/7/2023;7/7/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;10;10;9;35;29;5;5;5;5;4;5;15;15;14;15;64
42; Feminino; Superior Completo; Governamental – Outras áreas; Conselheiro Suplente;06.02.2023;06.02.2025;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;30 a 40 anos;2/6/2023;2/6/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Feminino; Superior Completo; Governamental - Assistência Social; Conselheiro(a) Presidente;02.06.2023;02.06.2025;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;41 a 50 anos;6/2/2023;6/2/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Masculino; Superior Completo; Sociedade Civil - organizações dos usuários; Vice-Presidente;02.06.2023;02.06.2025;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;41 a 50 anos;6/2/2023;6/2/2025;2;Nível Superior; ; ;Nível Superior;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil;1; ; ; ; ; ; ; ;1; ;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Feminino; Especialização; Governamental - Assistência Social; Conselheiro Titular;02.06.2023;02.06.2025;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;41 a 50 anos;6/2/2023;6/2/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Feminino; Especialização; Governamental – Outras áreas; Conselheiro Suplente;02.06.2023;02.06.2025;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;41 a 50 anos;6/2/2023;6/2/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Feminino; Superior Completo; Governamental - Assistência Social; Técnico(a) Nível Superior;24.04.2023; ;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;41 a 50 anos;4/24/2023; ; ;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ; ; ; ;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Feminino; Especialização; Governamental – Outras áreas; Conselheiro Suplente;02.06.2023;02.06.2025;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;41 a 50 anos;6/2/2023;6/2/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Feminino; Médio Completo; Governamental - Assistência Social; Apoio Administrativo;11.10.2022; ;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;41 a 50 anos;10/11/2022; ; ;Nível Médio; ;Nível Médio; ; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ; ; ; ;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Feminino; Médio Completo; Governamental - Assistência Social; Conselheiro Suplente;02.06.2023;02.06.2025;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;41 a 50 anos;6/2/2023;6/2/2025;2;Nível Médio; ;Nível Médio; ; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Feminino; Superior Completo; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Titular;06.11.2024;02.06.2025;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;18 a 29 anos;11/6/2024;6/2/2025;1;Nível Superior; ; ;Nível Superior; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ;1; ; ; ; ; ;1; ;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Feminino; Superior Completo; Governamental - Assistência Social; Conselheiro Suplente;05.09.2024;02.06.2025;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;41 a 50 anos;9/5/2024;6/2/2025;1;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Feminino; Superior Completo; Governamental – Outras áreas; Conselheiro Titular;02.06.2023;02.06.2025;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;30 a 40 anos;6/2/2023;6/2/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Feminino; Superior Completo; Governamental – Saúde; Conselheiro Titular;02.06.2023;02.06.2025;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;41 a 50 anos;6/2/2023;6/2/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Feminino; Superior Completo; Sociedade Civil - organizações dos trabalhadores; Conselheiro Titular;02.06.2023;02.06.2025;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;30 a 40 anos;6/2/2023;6/2/2025;2;Nível Superior; ; ;Nível Superior; ; ;Representante de organização dos trabalhadores; ;Representante da Sociedade Civil; ; ; ; ;1; ; ; ;1; ;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Feminino; Especialização; Sociedade Civil - organizações dos trabalhadores; Conselheiro Titular;02.06.2023;02.06.2025;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;30 a 40 anos;6/2/2023;6/2/2025;2;Nível Superior; ; ;Nível Superior; ; ;Representante de organização dos trabalhadores; ;Representante da Sociedade Civil; ; ; ; ;1; ; ; ;1; ;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Feminino; Superior Completo; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Titular;02.06.2023;02.06.2025;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;30 a 40 anos;6/2/2023;6/2/2025;2;Nível Superior; ; ;Nível Superior; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ;1; ; ; ; ; ;1; ;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Masculino; Especialização; Governamental – Outras áreas; Conselheiro Titular;02.06.2023;02.06.2025;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;30 a 40 anos;6/2/2023;6/2/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Feminino; Superior Incompleto; Sociedade Civil - dos usuários; Conselheiro Titular;05.09.2024;02.06.2025;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;18 a 29 anos;9/5/2024;6/2/2025;1;Nível Médio; ;Nível Médio; ;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil;1; ; ; ; ; ; ; ;1; ;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Feminino; Superior Completo; Governamental - Assistência Social; Conselheiro Titular;03.09.2024;02.06.2025;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;Mais de 60 anos;9/3/2024;6/2/2025;1;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Feminino; Especialização; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Titular;02.06.2023;02.06.2025;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;51 a 60 anos;6/2/2023;6/2/2025;2;Nível Superior; ; ;Nível Superior; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ;1; ; ; ; ; ;1; ;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Feminino; Superior Completo; Sociedade Civil - organizações dos trabalhadores; Conselheiro Suplente;02.06.2023;02.06.2025;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;Mais de 60 anos;6/2/2023;6/2/2025;2;Nível Superior; ; ;Nível Superior; ; ;Representante de organização dos trabalhadores; ;Representante da Sociedade Civil; ; ; ; ; ;1; ; ; ;1;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Feminino; Especialização; Governamental – Outras áreas; Conselheiro Titular;03.09.2024;02.06.2025;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;51 a 60 anos;9/3/2024;6/2/2025;1;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Masculino; Médio Completo; Sociedade Civil - organizações dos usuários; Conselheiro Suplente;02.06.2023;02.06.2025;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;51 a 60 anos;6/2/2023;6/2/2025;2;Nível Médio; ;Nível Médio; ;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil; ;1; ; ; ; ; ; ; ;1;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Feminino; Superior Completo; Governamental – Outras áreas; Conselheiro Suplente;02.06.2023;02.06.2025;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;51 a 60 anos;6/2/2023;6/2/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Feminino; Especialização; Governamental – Outras áreas; Conselheiro Titular;02.06.2023;02.06.2025;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;Mais de 60 anos;6/2/2023;6/2/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Feminino; Superior Completo; Governamental – Saúde; Conselheiro Titular;23.09.2024;02.06.2025;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;51 a 60 anos;9/23/2024;6/2/2025;1;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Feminino; Superior Completo; Sociedade Civil - organizações dos trabalhadores; Conselheiro Suplente;02.06.2023;02.06.2025;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;51 a 60 anos;6/2/2023;6/2/2025;2;Nível Superior; ; ;Nível Superior; ; ;Representante de organização dos trabalhadores; ;Representante da Sociedade Civil; ; ; ; ; ;1; ; ; ;1;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Feminino; Especialização; Governamental – Educação; Conselheiro Titular;02.06.2023;02.06.2025;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024; ;6/2/2023;6/2/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Feminino; Superior Completo; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Suplente;02.06.2023;02.06.2025;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;41 a 50 anos;6/2/2023;6/2/2025;2;Nível Superior; ; ;Nível Superior; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ; ;1; ; ; ; ; ;1;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
42; Feminino; Superior Completo; Governamental - Assistência Social; Secretário Executivo;02.01.2023; ;Região Sul;Santa Catarina;completo;31.08.2024;31.08.2024;41 a 50 anos;1/2/2023; ; ;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ; ; ; ;3;4;4;19;11;2;1;3;1;2;2;10;6;7;4;30
43; Feminino; Superior Completo; Governamental – Saúde; Conselheiro Titular;27.03.2023;27.03.2025;Região Sul;Rio Grande do Sul;completo;31.08.2024;31.08.2024;30 a 40 anos;3/27/2023;3/27/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;6;5;19;17;3;3;3;3;2;3;9;9;8;9;36
43; Feminino; Especialização; Governamental – Outras áreas; Conselheiro Titular;30.05.2023;27.03.2025;Região Sul;Rio Grande do Sul;completo;31.08.2024;31.08.2024;30 a 40 anos;5/30/2023;3/27/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;6;5;19;17;3;3;3;3;2;3;9;9;8;9;36
43; Masculino; Superior Completo; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Titular;27.03.2023;27.03.2025;Região Sul;Rio Grande do Sul;completo;31.08.2024;31.08.2024;30 a 40 anos;3/27/2023;3/27/2025;2;Nível Superior; ; ;Nível Superior; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ;1; ; ; ; ; ;1; ;6;6;5;19;17;3;3;3;3;2;3;9;9;8;9;36
43; Feminino; Superior Completo; Governamental - Assistência Social; Conselheiro Suplente;28.08.2023;27.03.2025;Região Sul;Rio Grande do Sul;completo;31.08.2024;31.08.2024;30 a 40 anos;8/28/2023;3/27/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;6;5;19;17;3;3;3;3;2;3;9;9;8;9;36
43; Feminino; Superior Completo; Sociedade Civil - organizações dos trabalhadores; Conselheiro Titular;27.03.2023;27.03.2025;Região Sul;Rio Grande do Sul;completo;31.08.2024;31.08.2024;30 a 40 anos;3/27/2023;3/27/2025;2;Nível Superior; ; ;Nível Superior; ; ;Representante de organização dos trabalhadores; ;Representante da Sociedade Civil; ; ; ; ;1; ; ; ;1; ;6;6;5;19;17;3;3;3;3;2;3;9;9;8;9;36
43; Feminino; Superior Completo; Governamental – Educação; Conselheiro Titular;27.03.2023;27.03.2025;Região Sul;Rio Grande do Sul;completo;31.08.2024;31.08.2024;30 a 40 anos;3/27/2023;3/27/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;6;5;19;17;3;3;3;3;2;3;9;9;8;9;36
43; Feminino; Médio Completo; Sociedade Civil - dos usuários; Conselheiro Titular;27.03.2024;27.03.2025;Região Sul;Rio Grande do Sul;completo;31.08.2024;31.08.2024;30 a 40 anos;3/27/2024;3/27/2025;1;Nível Médio; ;Nível Médio; ;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil;1; ; ; ; ; ; ; ;1; ;6;6;5;19;17;3;3;3;3;2;3;9;9;8;9;36
43; Feminino; Especialização; Governamental – Outras áreas; Conselheiro Suplente;30.05.2023;27.03.2025;Região Sul;Rio Grande do Sul;completo;31.08.2024;31.08.2024;30 a 40 anos;5/30/2023;3/27/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;6;5;19;17;3;3;3;3;2;3;9;9;8;9;36
43; Feminino; Superior Completo; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Suplente;11.09.2023;27.03.2025;Região Sul;Rio Grande do Sul;completo;31.08.2024;31.08.2024;18 a 29 anos;9/11/2023;3/27/2025;2;Nível Superior; ; ;Nível Superior; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ; ;1; ; ; ; ; ;1;6;6;5;19;17;3;3;3;3;2;3;9;9;8;9;36
43; Feminino; Especialização; Governamental – Outras áreas; Conselheiro Titular;27.03.2023;27.03.2025;Região Sul;Rio Grande do Sul;completo;31.08.2024;31.08.2024;30 a 40 anos;3/27/2023;3/27/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;6;5;19;17;3;3;3;3;2;3;9;9;8;9;36
43; Feminino; Médio Completo; Sociedade Civil - dos usuários; Vice-Presidente;27.03.2023;27.03.2025;Região Sul;Rio Grande do Sul;completo;31.08.2024;31.08.2024;Mais de 60 anos;3/27/2023;3/27/2025;2;Nível Médio; ;Nível Médio; ;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil;1; ; ; ; ; ; ; ;1; ;6;6;5;19;17;3;3;3;3;2;3;9;9;8;9;36
43; Masculino; Superior Completo; Sociedade Civil - dos usuários; Conselheiro Suplente;27.03.2023;27.03.2025;Região Sul;Rio Grande do Sul;completo;31.08.2024;31.08.2024;51 a 60 anos;3/27/2023;3/27/2025;2;Nível Superior; ; ;Nível Superior;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil; ;1; ; ; ; ; ; ; ;1;6;6;5;19;17;3;3;3;3;2;3;9;9;8;9;36
43; Masculino; Superior Completo; Governamental – Outras áreas; Conselheiro Suplente;27.03.2023;27.03.2025;Região Sul;Rio Grande do Sul;completo;31.08.2024;31.08.2024;Mais de 60 anos;3/27/2023;3/27/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;6;5;19;17;3;3;3;3;2;3;9;9;8;9;36
43; Feminino; Médio Completo; Sociedade Civil - organizações dos usuários; Conselheiro Titular;17.07.2023;27.03.2025;Região Sul;Rio Grande do Sul;completo;31.08.2024;31.08.2024;51 a 60 anos;7/17/2023;3/27/2025;2;Nível Médio; ;Nível Médio; ;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil;1; ; ; ; ; ; ; ;1; ;6;6;5;19;17;3;3;3;3;2;3;9;9;8;9;36
43; Feminino; Superior Completo; Sociedade Civil - organizações dos trabalhadores; Conselheiro Suplente;01.08.2023;27.03.2025;Região Sul;Rio Grande do Sul;completo;31.08.2024;31.08.2024;51 a 60 anos;8/1/2023;3/27/2025;2;Nível Superior; ; ;Nível Superior; ; ;Representante de organização dos trabalhadores; ;Representante da Sociedade Civil; ; ; ; ; ;1; ; ; ;1;6;6;5;19;17;3;3;3;3;2;3;9;9;8;9;36
43; Feminino; Superior Completo; Governamental – Outras áreas; Conselheiro Suplente;27.03.2023;27.03.2025;Região Sul;Rio Grande do Sul;completo;31.08.2024;31.08.2024;51 a 60 anos;3/27/2023;3/27/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;6;5;19;17;3;3;3;3;2;3;9;9;8;9;36
43; Feminino; Especialização; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Suplente;27.03.2023;27.03.2025;Região Sul;Rio Grande do Sul;completo;31.08.2024;31.08.2024;51 a 60 anos;3/27/2023;3/27/2025;2;Nível Superior; ; ;Nível Superior; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ; ;1; ; ; ; ; ;1;6;6;5;19;17;3;3;3;3;2;3;9;9;8;9;36
43; Feminino; Superior Completo; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Titular;27.03.2023;27.03.2025;Região Sul;Rio Grande do Sul;completo;31.08.2024;31.08.2024;51 a 60 anos;3/27/2023;3/27/2025;2;Nível Superior; ; ;Nível Superior; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ;1; ; ; ; ; ;1; ;6;6;5;19;17;3;3;3;3;2;3;9;9;8;9;36
43; Feminino; Mestrado; Governamental – Outras áreas; Conselheiro Titular;24.04.2023;27.03.2025;Região Sul;Rio Grande do Sul;completo;31.08.2024;31.08.2024;51 a 60 anos;4/24/2023;3/27/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;6;5;19;17;3;3;3;3;2;3;9;9;8;9;36
43; Feminino; Superior Completo; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Suplente;27.03.2023;27.03.2025;Região Sul;Rio Grande do Sul;completo;31.08.2024;31.08.2024;51 a 60 anos;3/27/2023;3/27/2025;2;Nível Superior; ; ;Nível Superior; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ; ;1; ; ; ; ; ;1;6;6;5;19;17;3;3;3;3;2;3;9;9;8;9;36
43; Feminino; Fundamental Completo; Sociedade Civil - organizações dos usuários; Conselheiro Suplente;17.07.2023;27.03.2025;Região Sul;Rio Grande do Sul;completo;31.08.2024;31.08.2024;51 a 60 anos;7/17/2023;3/27/2025;2;Nível fundamental;Nível fundamental; ; ;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil; ;1; ; ; ; ; ; ; ;1;6;6;5;19;17;3;3;3;3;2;3;9;9;8;9;36
43; Masculino; Fundamental Incompleto; Sociedade Civil - organizações dos usuários; Conselheiro Suplente;27.03.2023;27.03.2025;Região Sul;Rio Grande do Sul;completo;31.08.2024;31.08.2024;51 a 60 anos;3/27/2023;3/27/2025;2;Nível fundamental;Nível fundamental; ; ;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil; ;1; ; ; ; ; ; ; ;1;6;6;5;19;17;3;3;3;3;2;3;9;9;8;9;36
43; Masculino; Especialização; Governamental - Assistência Social; Conselheiro(a) Presidente;19.06.2023;27.03.2025;Região Sul;Rio Grande do Sul;completo;31.08.2024;31.08.2024;41 a 50 anos;6/19/2023;3/27/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;6;5;19;17;3;3;3;3;2;3;9;9;8;9;36
