IBGE;NU_IDENTIFICADOR;q37_3;q37_9;q37_10;q37_11;q37_12;q37_13;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_incompleto;Estadual;DataCenso;DataCenso_2022;d_30_2_Faixas_etarias;d37_9;d37_11;d37_9bin1;d37_9bin2;d37_9bin3;d37_10bin1;d37_10bin2;d37_10bin3;d37_10bin4;d37_10bin5;d37_11bin1;d37_11bin2;d37_11bin3;d37_11bin4;d37_9bin1_sum;d37_9bin2_sum;d37_9bin3_sum;d37_10bin1_sum;d37_10bin2_sum;d37_10bin3_sum;d37_10bin4_sum;d37_10bin5_sum;d37_11bin1_sum;d37_11bin2_sum;d37_11bin3_sum;d37_11bin4_sum;nu_familias_acolhedoras;filter_$
412350;4123503309693; Feminino; Médio Completo; Sem formação profissional; Voluntária(o); Família Acolhedora;01/09/2020;4123501;Paraná;Região Sul;Santa Helena;23413;12586;10827;Pequeno II;758,227;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;4;3;1; ; ; ; ; ; ; ;15;15;Selected
412350;4123503309693; Feminino; Superior Incompleto; Sem formação profissional; Voluntária(o); Família Acolhedora;07/03/2022;4123501;Paraná;Região Sul;Santa Helena;23413;12586;10827;Pequeno II;758,227;completo;Municipal;31.08.2022;8/31/2022; ;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;4;3;1; ; ; ; ; ; ; ;15;15;Selected
412350;4123503309693; Feminino; Superior Completo; Pedagoga(o); Voluntária(o); Família Acolhedora;04/05/2020;4123501;Paraná;Região Sul;Santa Helena;23413;12586;10827;Pequeno II;758,227;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;4;3;1; ; ; ; ; ; ; ;15;15;Selected
412350;4123503309693; Feminino; Fundamental Incompleto; Outra formação de nível superior; Voluntária(o); Família Acolhedora;25/05/2022;4123501;Paraná;Região Sul;Santa Helena;23413;12586;10827;Pequeno II;758,227;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;4;3;1; ; ; ; ; ; ; ;15;15;Selected
412350;4123503309693; Feminino; Fundamental Completo; Sem formação profissional; Voluntária(o); Família Acolhedora;20/06/2022;4123501;Paraná;Região Sul;Santa Helena;23413;12586;10827;Pequeno II;758,227;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;4;3;1; ; ; ; ; ; ; ;15;15;Selected
412350;4123503309693; Feminino; Sem Escolaridade; Sem formação profissional; Voluntária(o); Família Acolhedora;23/09/2022;4123501;Paraná;Região Sul;Santa Helena;23413;12586;10827;Pequeno II;758,227;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;4;3;1; ; ; ; ; ; ; ;15;15;Selected
412350;4123503309693; Feminino; Superior Incompleto; Sem formação profissional; Voluntária(o); Família Acolhedora;04/11/2022;4123501;Paraná;Região Sul;Santa Helena;23413;12586;10827;Pequeno II;758,227;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;4;3;1; ; ; ; ; ; ; ;15;15;Selected
412380;4123803311787; Feminino; Fundamental Completo; Sem formação profissional; Voluntária(o); Família Acolhedora;17/03/2020;4123808;Paraná;Região Sul;Santa Izabel do Oeste;13132;7421;5711;Pequeno I;321,182;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;1; ; ; ; ; ; ; ; ; ;2;2;Selected
412380;4123803311787; Feminino; Médio Completo; Sem formação profissional; Voluntária(o); Família Acolhedora;17/03/2020;4123808;Paraná;Região Sul;Santa Izabel do Oeste;13132;7421;5711;Pequeno I;321,182;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;1; ; ; ; ; ; ; ; ; ;2;2;Selected
412382;4123823310184; Feminino; Fundamental Incompleto; Sem formação profissional; Voluntária(o); Família Acolhedora;10/03/2022;4123824;Paraná;Região Sul;Santa Lúcia;3925;2536;1389;Pequeno I;116,858;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;1;1; ; ; ; ; ; ; ; ;3;3;Selected
412382;4123823310184; Feminino; Médio Completo; Sem formação profissional; Voluntária(o); Família Acolhedora;31/07/2019;4123824;Paraná;Região Sul;Santa Lúcia;3925;2536;1389;Pequeno I;116,858;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;1;1; ; ; ; ; ; ; ; ;3;3;Selected
412382;4123823310184; Feminino; Superior Completo; Administrador(a); Voluntária(o); Família Acolhedora;31/07/2019;4123824;Paraná;Região Sul;Santa Lúcia;3925;2536;1389;Pequeno I;116,858;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;1;1; ; ; ; ; ; ; ; ;3;3;Selected
412402;4124023306100; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;07/03/2016;4124020;Paraná;Região Sul;Santa Tereza do Oeste;10332;8035;2297;Pequeno I;326,19;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;7;3; ; ; ; ; ; ; ; ; ;10;10;Selected
412402;4124023306100; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;16/06/2016;4124020;Paraná;Região Sul;Santa Tereza do Oeste;10332;8035;2297;Pequeno I;326,19;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;7;3; ; ; ; ; ; ; ; ; ;10;10;Selected
412402;4124023306100; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;30/10/2020;4124020;Paraná;Região Sul;Santa Tereza do Oeste;10332;8035;2297;Pequeno I;326,19;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;7;3; ; ; ; ; ; ; ; ; ;10;10;Selected
412402;4124023306100; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;23/10/2020;4124020;Paraná;Região Sul;Santa Tereza do Oeste;10332;8035;2297;Pequeno I;326,19;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;7;3; ; ; ; ; ; ; ; ; ;10;10;Selected
412402;4124023306100; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;08/06/2016;4124020;Paraná;Região Sul;Santa Tereza do Oeste;10332;8035;2297;Pequeno I;326,19;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;7;3; ; ; ; ; ; ; ; ; ;10;10;Selected
412402;4124023306100; Feminino; Médio Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;06/01/2011;4124020;Paraná;Região Sul;Santa Tereza do Oeste;10332;8035;2297;Pequeno I;326,19;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;7;3; ; ; ; ; ; ; ; ; ;10;10;Selected
412402;4124023306100; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;30/10/2020;4124020;Paraná;Região Sul;Santa Tereza do Oeste;10332;8035;2297;Pequeno I;326,19;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;7;3; ; ; ; ; ; ; ; ; ;10;10;Selected
412402;4124023306100; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;11/06/2015;4124020;Paraná;Região Sul;Santa Tereza do Oeste;10332;8035;2297;Pequeno I;326,19;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;7;3; ; ; ; ; ; ; ; ; ;10;10;Selected
412402;4124023306100; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;23/10/2020;4124020;Paraná;Região Sul;Santa Tereza do Oeste;10332;8035;2297;Pequeno I;326,19;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;7;3; ; ; ; ; ; ; ; ; ;10;10;Selected
412402;4124023306100; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;30/10/2020;4124020;Paraná;Região Sul;Santa Tereza do Oeste;10332;8035;2297;Pequeno I;326,19;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;7;3; ; ; ; ; ; ; ; ; ;10;10;Selected
412405;4124053306181; Feminino; Fundamental Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;06/09/2022;4124053;Paraná;Região Sul;Santa Terezinha de Itaip;20841;18837;2004;Pequeno II;259,393;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;2;5;2;1; ; ; ; ; ; ;15;15;Selected
412405;4124053306181; Masculino; Especialização; Assistente Social; Sem Vínculo; Família Acolhedora;03/05/2021;4124053;Paraná;Região Sul;Santa Terezinha de Itaip;20841;18837;2004;Pequeno II;259,393;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes;8;2;5;2;1; ; ; ; ; ; ;15;15;Selected
412405;4124053306181; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;14/05/2020;4124053;Paraná;Região Sul;Santa Terezinha de Itaip;20841;18837;2004;Pequeno II;259,393;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;2;5;2;1; ; ; ; ; ; ;15;15;Selected
412405;4124053306181; Feminino; Superior Completo; Pedagoga(o); Sem Vínculo; Família Acolhedora;25/07/2017;4124053;Paraná;Região Sul;Santa Terezinha de Itaip;20841;18837;2004;Pequeno II;259,393;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;2;5;2;1; ; ; ; ; ; ;15;15;Selected
412405;4124053306181; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;08/03/2018;4124053;Paraná;Região Sul;Santa Terezinha de Itaip;20841;18837;2004;Pequeno II;259,393;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;2;5;2;1; ; ; ; ; ; ;15;15;Selected
412405;4124053306181; Masculino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;10/07/2018;4124053;Paraná;Região Sul;Santa Terezinha de Itaip;20841;18837;2004;Pequeno II;259,393;completo;Municipal;31.08.2022;8/31/2022;16 a 29 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;2;5;2;1; ; ; ; ; ; ;15;15;Selected
412405;4124053306181; Feminino; Superior Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;20/03/2018;4124053;Paraná;Região Sul;Santa Terezinha de Itaip;20841;18837;2004;Pequeno II;259,393;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;2;5;2;1; ; ; ; ; ; ;15;15;Selected
412405;4124053306181; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;22/11/2018;4124053;Paraná;Região Sul;Santa Terezinha de Itaip;20841;18837;2004;Pequeno II;259,393;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;2;5;2;1; ; ; ; ; ; ;15;15;Selected
412405;4124053306181; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;13/04/2017;4124053;Paraná;Região Sul;Santa Terezinha de Itaip;20841;18837;2004;Pequeno II;259,393;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;2;5;2;1; ; ; ; ; ; ;15;15;Selected
412405;4124053306181; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;17/04/2018;4124053;Paraná;Região Sul;Santa Terezinha de Itaip;20841;18837;2004;Pequeno II;259,393;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;2;5;2;1; ; ; ; ; ; ;15;15;Selected
412405;4124053306181; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;25/11/2016;4124053;Paraná;Região Sul;Santa Terezinha de Itaip;20841;18837;2004;Pequeno II;259,393;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;2;5;2;1; ; ; ; ; ; ;15;15;Selected
412405;4124053306181; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;27/07/2019;4124053;Paraná;Região Sul;Santa Terezinha de Itaip;20841;18837;2004;Pequeno II;259,393;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;2;5;2;1; ; ; ; ; ; ;15;15;Selected
412405;4124053306181; Feminino; Fundamental Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;29/12/2016;4124053;Paraná;Região Sul;Santa Terezinha de Itaip;20841;18837;2004;Pequeno II;259,393;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;2;5;2;1; ; ; ; ; ; ;15;15;Selected
412405;4124053306181; Feminino; Superior Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;14/12/2016;4124053;Paraná;Região Sul;Santa Terezinha de Itaip;20841;18837;2004;Pequeno II;259,393;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;2;5;2;1; ; ; ; ; ; ;15;15;Selected
412405;4124053306181; Feminino; Superior Completo; Pedagoga(o); Sem Vínculo; Família Acolhedora;05/03/2018;4124053;Paraná;Região Sul;Santa Terezinha de Itaip;20841;18837;2004;Pequeno II;259,393;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;2;5;2;1; ; ; ; ; ; ;15;15;Selected
412410;4124103312407; Feminino; Médio Completo; Sem formação profissional; Outro vínculo não permanente; Família Acolhedora;13/01/2022;4124103;Paraná;Região Sul;Santo Antônio da Platina;42707;36944;5763;Pequeno II;721,472;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;5;1; ; ; ; ; ;1; ; ;7;8;Selected
412410;4124103312407; Feminino; Médio Completo; Profissional de nível médio; Outro vínculo não permanente; Família Acolhedora;27/01/2021;4124103;Paraná;Região Sul;Santo Antônio da Platina;42707;36944;5763;Pequeno II;721,472;completo;Municipal;31.08.2022;8/31/2022; ;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;5;1; ; ; ; ; ;1; ; ;7;8;Selected
412410;4124103312407; Feminino; Fundamental Completo; Profissional de nível médio; Outro vínculo não permanente; Família Acolhedora;27/01/2021;4124103;Paraná;Região Sul;Santo Antônio da Platina;42707;36944;5763;Pequeno II;721,472;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;5;1; ; ; ; ; ;1; ; ;7;8;Selected
412410;4124103312407; Feminino; Fundamental Incompleto; Sem formação profissional; Outro vínculo não permanente; Família Acolhedora;13/01/2022;4124103;Paraná;Região Sul;Santo Antônio da Platina;42707;36944;5763;Pequeno II;721,472;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;5;1; ; ; ; ; ;1; ; ;7;8;Selected
412410;4124103312407; Feminino; Médio Completo; Profissional de nível médio; Outro vínculo não permanente; Família Acolhedora;27/01/2021;4124103;Paraná;Região Sul;Santo Antônio da Platina;42707;36944;5763;Pequeno II;721,472;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;5;1; ; ; ; ; ;1; ; ;7;8;Selected
412410;4124103312407; Feminino; Médio Completo; Sem formação profissional; Outro vínculo não permanente; Família Acolhedora;15/06/2022;4124103;Paraná;Região Sul;Santo Antônio da Platina;42707;36944;5763;Pequeno II;721,472;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;5;1; ; ; ; ; ;1; ; ;7;8;Selected
412410;4124103312407; Feminino; Médio Completo; Sem formação profissional; Outro vínculo não permanente; Família Acolhedora;15/06/2022;4124103;Paraná;Região Sul;Santo Antônio da Platina;42707;36944;5763;Pequeno II;721,472;completo;Municipal;31.08.2022;8/31/2022;16 a 29 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;5;1; ; ; ; ; ;1; ; ;7;8;Selected
412410;4124103312407; Feminino; Superior Completo; Profissional de nível médio; Servidor(a) Estatutário(a); Família Acolhedora;27/01/2021;4124103;Paraná;Região Sul;Santo Antônio da Platina;42707;36944;5763;Pequeno II;721,472;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;2;Servidor Estatutário; ; ;Nível Superior; ; ; ; ; ;Servidor Estatutário; ; ; ;2;5;1; ; ; ; ; ;1; ; ;7;8;Selected
412460;4124603308766; Feminino; Fundamental Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;25/08/2022;4124608;Paraná;Região Sul;São Carlos do Ivaí;6354;5679;675;Pequeno I;225,077;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;1; ; ; ; ; ; ; ; ; ;4;4;Selected
412460;4124603308766; Feminino; Médio Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;21/07/2022;4124608;Paraná;Região Sul;São Carlos do Ivaí;6354;5679;675;Pequeno I;225,077;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;1; ; ; ; ; ; ; ; ; ;4;4;Selected
412460;4124603308766; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;03/09/2022;4124608;Paraná;Região Sul;São Carlos do Ivaí;6354;5679;675;Pequeno I;225,077;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;1; ; ; ; ; ; ; ; ; ;4;4;Selected
412460;4124603308766; Masculino; Médio Completo; Sem formação profissional; Voluntária(o); Família Acolhedora;25/05/2022;4124608;Paraná;Região Sul;São Carlos do Ivaí;6354;5679;675;Pequeno I;225,077;completo;Municipal;31.08.2022;8/31/2022;16 a 29 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;1; ; ; ; ; ; ; ; ; ;4;4;Selected
412480;4124803311608; Feminino; Fundamental Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;11/10/2021;4124806;Paraná;Região Sul;São João;10599;6735;3864;Pequeno I;388,059;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;3; ; ; ; ; ; ; ; ; ;5;5;Selected
412480;4124803311608; Feminino; Médio Completo; Terapeuta Ocupacional; Sem Vínculo; Família Acolhedora;11/10/2021;4124806;Paraná;Região Sul;São João;10599;6735;3864;Pequeno I;388,059;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;3; ; ; ; ; ; ; ; ; ;5;5;Selected
412480;4124803311608; Masculino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;11/10/2021;4124806;Paraná;Região Sul;São João;10599;6735;3864;Pequeno I;388,059;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;3; ; ; ; ; ; ; ; ; ;5;5;Selected
412480;4124803311608; Masculino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;11/10/2021;4124806;Paraná;Região Sul;São João;10599;6735;3864;Pequeno I;388,059;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;3; ; ; ; ; ; ; ; ; ;5;5;Selected
412480;4124803311608; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;11/10/2021;4124806;Paraná;Região Sul;São João;10599;6735;3864;Pequeno I;388,059;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;3; ; ; ; ; ; ; ; ; ;5;5;Selected
412535;4125353313003; Feminino; Fundamental Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;11/07/2022;4125357;Paraná;Região Sul;São Jorge do Patrocínio;6041;3539;2502;Pequeno I;404,69;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1; ; ; ; ; ; ; ; ; ; ;1;1;Selected
412550;4125503310422; Masculino; Superior Incompleto; Profissional de nível médio; Sem Vínculo; Família Acolhedora;30/07/2019;4125506;Paraná;Região Sul;São José dos Pinhais;264210;236895;27315;Grande;946,435;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;4;7; ; ; ; ; ; ; ; ;11;11;Selected
412550;4125503310422; Masculino; Médio Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;01/11/2021;4125506;Paraná;Região Sul;São José dos Pinhais;264210;236895;27315;Grande;946,435;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;4;7; ; ; ; ; ; ; ; ;11;11;Selected
412550;4125503310422; Feminino; Superior Completo; Administrador(a); Sem Vínculo; Família Acolhedora;01/11/2021;4125506;Paraná;Região Sul;São José dos Pinhais;264210;236895;27315;Grande;946,435;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;4;7; ; ; ; ; ; ; ; ;11;11;Selected
412550;4125503310422; Masculino; Superior Completo; Outra formação de nível superior; Outro vínculo não permanente; Família Acolhedora;25/06/2021;4125506;Paraná;Região Sul;São José dos Pinhais;264210;236895;27315;Grande;946,435;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;4;7; ; ; ; ; ; ; ; ;11;11;Selected
412550;4125503310422; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;30/07/2019;4125506;Paraná;Região Sul;São José dos Pinhais;264210;236895;27315;Grande;946,435;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;4;7; ; ; ; ; ; ; ; ;11;11;Selected
412550;4125503310422; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;30/07/2019;4125506;Paraná;Região Sul;São José dos Pinhais;264210;236895;27315;Grande;946,435;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;4;7; ; ; ; ; ; ; ; ;11;11;Selected
412550;4125503310422; Masculino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;30/07/2019;4125506;Paraná;Região Sul;São José dos Pinhais;264210;236895;27315;Grande;946,435;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;4;7; ; ; ; ; ; ; ; ;11;11;Selected
