IBGE;NU_IDENTIFICADOR;q0_1;q0_2;q0_3;q0_4;q0_5;q0_6;q0_7;q0_8;q0_9;q0_10;q0_11;q0_12;q0_13;q0_14;q0_15;q0_16;Latitude;Longitude;q1;q2;q3;q4_1;q4_2;q4_3;q4_0;q4_98;q5_1;q5_2;q5_99;q5_0;q5_99_1;q6;q7;q9_1;q9_2;q9_3;q9_4;q10;q11;q12;q13;q13_98;q14;q14_98;q15;q16_1_1;q16_1_2;q16_1_3;q16_1_4;q16_1_5;q16_1_6;q16_1_7;q16_2_1;q16_2_2;q16_2_3;q16_2_4;q16_2_5;q16_2_6;q16_2_7;q17_1;q17_2;q17_3;q17_4;q17_5;q17_6;q17_7;q17_8;q17_9;q18_1;q18_1_98;q18_2;q18_2_98;q19_1;q19_1_98;q19_2;q19_2_98;q19_3;q19_3_98;q19_4;q19_4_98;q20;q21_1;q21_1_1;q21_2;q21_2_1;q22;q23;q24;q25;q26_1;q26_2;q26_3;q26_4;q26_5;q26_6;q26_7;q26_8;q26_9;q26_10;q26_11;q26_12;q26_13;q26_14;q26_15;q26_16;q26_17;q26_18;q26_19;q26_20;q26_21;q26_22;q26_23;q26_24;q26_25;q26_0;q27;q28_1;q28_2;q28_3;q28_99;q28_98;q28_0;q28_99_1;q29;q30_97;q31;q32;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_completo;PrimaryFirst;q2_velha;q4_1_velha;q4_2_velha;q4_3_velha;q4_0_velha;q4_98_velha;q5_1_velha;q6_velha;q7_velha;q9_1_velha;q9_2_velha;q9_3_velha;q9_4_velha;q10_velha;q12_velha;q13_velha;q13_98_velha;q16_1_1_velha;q16_1_2_velha;q16_1_3_velha;q16_1_4_velha;q16_1_5_velha;q16_1_6_velha;q16_1_7_velha;q16_2_1_velha;q16_2_2_velha;q16_2_3_velha;q16_2_4_velha;q16_2_5_velha;q16_2_6_velha;q16_2_7_velha;q16_total;q17_1_velha;q17_2_velha;q17_3_velha;q17_4_velha;q17_5_velha;q17_6_velha;q17_7_velha;q17_8_velha;q17_9_velha;q19_1_velha;q19_2_velha;q19_3_velha;q19_4_velha;q26_1_velha;q26_2_velha;q26_3_velha;q26_4_velha;q26_5_velha;q26_6_velha;q26_7_velha;q26_8_velha;q26_9_velha;q26_10_velha;q26_11_velha;q26_12_velha;q26_13_velha;q26_14_velha;q26_15_velha;q26_16_velha;q26_17_velha;q26_18_velha;q26_19_velha;q26_20_velha;q26_21_velha;q26_22_velha;q26_23_velha;q26_24_velha;q26_25_velha;q26_0_velha;q28_1_velha;q28_2_velha;q28_3_velha;q28_98_velha;q28_99_velha;q28_0_velha;q29_velha;d_13_faixa;d_14_faixa;d_15_faixa;q_16_1_7_recod;q_16_2_7_recod;q_17_9_recod;Estado;d_30_9bin1_sum;d_30_9bin2_sum;d_30_9bin3_sum;d_30_10bin1_sum;d_30_10bin2_sum;d_30_10bin3_sum;d_30_10bin4_sum;d_30_10bin5_sum;d_30_11bin1_sum;d_30_11bin2_sum;d_30_11bin3_sum;d_30_11bin4_sum;nu_familias;d_33_9bin1_sum;d_33_9bin2_sum;d_33_9bin3_sum;d_33_10bin1_sum;d_33_10bin2_sum;d_33_10bin3_sum;d_33_10bin4_sum;d_33_10bin5_sum;d_33_11bin1_sum;d_33_11bin2_sum;d_33_11bin3_sum;d_33_11bin4_sum
150680;1506803308526;Unidade de Acolhimento - Serviço de Acolhimento em Família Acolhedora;3;Sérgio Henn;838; ;Aeroporto Velho;O Serviço fica localizado no prédio da Secretaria Municipal de Trabalho e Assistência Social (SEMTRAS) que fica ao lado da Prefeitura Municipal de Santarém.;68020-250;1506807;PA; ;(93) 2101-5130;201; ;18/03/2014;Família Acolhedora;-2.438.936.058.865.900;-5.471.515.417.099;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2014;1;499; ;9; ;5;2;1;1;0;1;0;5;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;5;1; ;1; ;0; ;0; ;4; ;4; ;0; ;1;18; ;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;5;1;0;0;0;0;0; ;4; ;1;2;1506807;15;1;Santarém;294580;215790;78790;Grande;17898,389; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;499; ;2;1;1;0;1;0;5;0;0;0;0;0;0;0;5;2;3;0;0;0;0;0;0;5;0;0;4;4;1;1;1;1;1;0;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;4;2;1;1;5;0;5;2;5;5;1; ; ; ; ; ; ; ; ;11;11; ; ;3; ;1; ;1;1; ; ; ;3
160060;1600603310408;Unidade de Acolhimento Família Acolhedora de Crianças e Adolescentes;35;Gerônimo de Albuquerque;1226; ;Nova Brasília; ;68925-000;1600600;AP; ;(96) 99113-2333; ; ;18/08/2017;Família Acolhedora;-0.04345373263259023;-511.628.833.685.245;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2017;1;332,66; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0;0; ;18; ;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;1;0;0;0;0;0; ;2; ;0;1;1600600;16;1;Santana;101262;99111;2151;Grande;1541,224; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;332,66; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;2;2;1;1;0;0;0;2;1;3;2;2; ; ; ; ; ; ; ;6;6; ; ;3; ;1; ; ;1; ; ;1;2
170210;1702103305126;UNIDADE DE ACOLHIMENTO - SERVIÇO DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;32;Humberto de Campos;505; ;SÃO JOÃO; ;77807-060;1702109;TO; ;(63) 3415-2268; ;(63) 9270-3070;05/05/2011;Família Acolhedora;-7.191;-48.207;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2011;1;998; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;18; ;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;0;0;1;0;0;0; ;1; ;1;1;1702109;17;1;Araguaína;150484;142925;7559;Grande;4000,416; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;998; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;1;3;1;1;0;0;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ;1; ; ;1; ; ;1;2
170550;1705503306371;UNIDADE DE ACOLHIMENTO - FAMÍLIA ACOLHEDORA PARA CRIANÇAS E ADOLESCENTES.;32;3;1755; ;CENTRO;PRÓXIMO AO BANCO BRADESCO.;77760-000;1705508;TO; ;(63) 3476-7042; ; ;28/03/2011;Família Acolhedora;-8.055.596.587.805.760;-4.847.787.022.590.630;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2011;1;998; ;1; ;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;17; ;1;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;5;0;1;1;0;0;0; ;3; ;0;2;1705508;17;1;Colinas do Tocantins;30838;29607;1231;Pequeno II;843,846; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;998; ;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;3;3;1;1;1;0;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ;1
170610;1706103306579;UNIDADE DE ACOLHIMENTO FAMILIAR;32;Praça Pedro Bráz;1;Em frente a Praça Pedro Bráz;Centro;Praça Pedro Bráz;77490-000;1706100;TO; ;(63) 3354-0389; ;(63) 3354-0389;20/09/2010;Família Acolhedora;-10.6;-49.193;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2010;1;500; ;3; ;3;0;0;0;0;0;0;0;2;0;0;0;0;1;3;0;0;0;2;0;0;1;0;3;0; ;0; ;0; ;0; ;2; ;0; ;0;0; ;18; ;1;0;1;1;1;1;1;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;3;0;1;0;0;0;0; ;1; ;2;0;1706100;17;1;Cristalândia;7234;5924;1310;Pequeno I;1848,241; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;500; ;0;0;0;0;0;0;0;2;0;0;0;0;1;3;3;0;0;0;2;0;0;1;0;3;0;0;2;0;1;1;1;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;2;1;1;0;3;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ;1
171488;1714883308556;UNIDADE DE ACOLHIMENTO;3;Av. 31 de Março;0; ;Centro;Pronto Atendimento;77790-000;1714880;TO; ;(63) 3452-1858; ; ;06/02/2015;Família Acolhedora;-763.675.379.543.228;-4.842.129.707.336.420;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2015;1;998; ;3; ;2;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0; ;1; ;0; ;0; ;0; ;0; ;0; ;1; ;1;1;0;0;1;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;1;0;1;1;1;1;1;0;0;5;1;0;0;0;0;0; ;1; ;0;2;1714880;17;1;Nova Olinda;10686;7465;3221;Pequeno I;1566,184; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;998; ;0;0;0;0;1;1;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;1;0;1;1;1;1;1;0;0;1;0;0;0;0;0;1;3;1;1;2;0;2;2; ;2; ; ; ; ; ; ; ; ; ;2;2; ; ;3; ;1; ; ;1; ; ; ;3
17;1721003308700;Unidade de Acolhimento;32;103 Norte Rua NO-11 Conj.04;11; ;Centro;PROXIMO HOTEL CASTELO;77001-036;17;TO; ;(63) 3218-1954; ; ;22/05/2017;Família Acolhedora;-10.218.483.584.961;-481.537.569.728.278;315;1; ; ; ; ; ; ; ;1;0;0; ;1;1;1;1;1;1;1;2017;1;499; ;4; ;4;0;0;1;0;0;0;1;0;1;2;0;0;0;3;0;0;4;0;0;0;0;0;4;0; ;0; ;0; ;0; ;4; ;0; ;0; ;1;18; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;5;1;0;0;1;0;0;CREAS Regionalizado;3; ;1;0; ;17;1; ; ; ; ; ; ; ;1;1; ; ; ; ; ;0;1;1;1;1;1;1;1;1;499; ;0;0;1;0;0;0;1;0;1;2;0;0;0;3;4;0;0;4;0;0;0;0;0;4;0;0;4;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;1;0;3;2;1;1;1;3;4;1; ;2; ; ; ; ; ; ; ; ; ;2;2;1; ;4; ;2; ; ;1;2; ; ;3
210047;2100473309442;Unidade de Acolhimento;32;Rio Branco;110; ;Centro;Em frente ao Mercado Municipal;65298-000;2100477;MA; ;(98) 98271-1349; ; ;05/09/2018;Família Acolhedora;-36.905.848.535.743.000;-45.898.759.365.227.300;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2018;1;500; ;4; ;3;0;0;0;0;0;0;0;0;1;1;1;0;0;3;0;0;0;1;2;0;0;0;3;0; ;1; ;1; ;0; ;3; ;1; ;1; ;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;1;1;0;0;0;0; ;3; ;1;0;2100477;21;2;Alto Alegre do Pindaré;31057;9829;21228;Pequeno II;1876,032; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;500; ;0;0;0;0;0;0;0;0;1;1;1;0;0;3;3;0;0;0;1;2;0;0;0;3;1;0;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;3;2;1;1;0;3;3;2;2; ;1; ; ; ;1; ; ; ; ;3;3; ; ;1; ; ; ; ;1; ; ; ;1
210100;2101003308844;UNIDADE DE ACOLHIMENTO;32;VI TRAVESSA DAS MALVINAS;1; ;CENTRO;ANEXO A SECRETARIA DE ASSISTÊNCIA SOCIAL E COMERCIAL RIBEIRO.;65480-000;2101004;MA; ;(98) 98105-1329; ; ;12/09/2018;Família Acolhedora;-3.454;-44.78;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2018;1;998; ;4; ;4;1;1;1;1;0;0;4;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0; ;0; ;0; ;0; ;4; ;0; ;0; ;1;18; ;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;5;1;0;0;0;0;0; ;3; ;1;1;2101004;21;2;Arari;28488;17483;11005;Pequeno II;1100,275; ;1;1; ; ; ; ; ;1;2; ; ; ; ; ;1;1;998; ;1;1;1;1;0;0;4;0;0;0;0;0;0;0;4;0;0;4;0;0;0;0;0;4;0;0;4;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;3;3;1;1;4;0;4;2; ;2; ; ; ; ; ; ; ; ; ;2;2; ;1;3; ;1; ;1;1; ; ; ;4
210235;2102353308494;Unidade de Acolhimento Familia Acolhedora;3;SENADOR LA ROCQUE;0; ;CENTRO;PRÓXIMO A PREFEITURA MUNICIPAL;65935-500;2102358;MA; ;(99) 98827-3582; ;(99) 9882-7358;01/01/2017;Família Acolhedora;-5.593;-47.018;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2016;0; ; ;1; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0;0; ;18; ;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0; ;3; ;0;1;2102358;21;2;Buritirana;14784;4146;10638;Pequeno I;818,424; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3; ;1;1;0;0;0;2; ;1; ; ; ; ; ; ; ; ; ;1;1; ; ;1;1; ; ; ; ; ; ; ;1
210730;2107303308560;Unidade de Acolhimento;27;PRAÇA DA MATRIZ SN;0; ;CENTRO; ;65880-000;2107308;MA; ;(99) 99173-0116; ; ;18/11/2017;Família Acolhedora;-6.734;-44.044;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2017;1;1760; ;2; ;2;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;0;0;0;0;0;0;0;2;0; ;0; ;0; ;0; ;2; ;0; ;0; ;1;18; ;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;6;0;1;0;0;0;0; ;3; ;0;2;2107308;21;2;Nova Iorque;4590;2876;1714;Pequeno I;976,872; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;1760; ;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;0;0;0;0;0;0;0;2;0;0;2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;3;4;1;1;0;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ;1
210800;2108003308201;Unidade de Acolhimento;3;AVENIDA DOMINGOS SERTÃO;0; ;SÃO JOSÉ;AO LADO DA DEFENSORIA PÚBLICA;65870-000;2108009;MA; ;(99) 98893-1456; ; ;04/07/2017;Família Acolhedora;-6.602;-44.077;315;1; ; ; ; ; ; ; ;0;0;0; ;2; ; ; ; ; ;1;2017;1;998; ;1; ;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0; ;1; ;0; ;0; ;0; ;0; ;0; ;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;2;0;1;1;0;0;0; ;4; ;0;1;2108009;21;2;Pastos Bons;18067;12307;5760;Pequeno I;1635,321; ;1;1; ; ; ; ; ;1;2; ; ; ; ; ;1;1;998; ;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;4;3;1;1;0;1;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1; ; ;2; ; ; ;2; ; ; ; ;2
210860;2108603308854;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;32;JOAQUIM TAVORA;1089; ;Centro;PROXIMO AO COLEGIO SEMENTE DO SAABER;65200-000;2108603;MA; ;(98) 98848-3600; ; ;08/01/2018;Família Acolhedora;-25.220.323.479.836.500;-4.508.334.588.965.220;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2018;1;499; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;17; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;1;0;0;0;0;0; ;3; ;1;1;2108603;21;2;Pinheiro;78162;46487;31675;Médio;1512,966; ;1;1; ; ; ; ; ;1;2; ; ; ; ; ;1;1;499; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;3;2;1;1;0;0;0;2;1;1; ; ; ; ; ; ; ; ; ;2;2; ; ;3; ;1; ; ;1; ; ; ;3
210910;2109103310316;Unidade de Acolhimento de Família Acolhedora;32;AEROPORTO;0; ;CAMPO DANTAS;AEROPORTO;65760-000;2109106;MA; ;(99) 9852-2017; ; ;01/03/2017;Família Acolhedora;-5.288.934.364.404.970;-4.448.995.113.372.800;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2016;1;499; ;9; ;13;2;1;2;0;0;0;5;3;2;3;0;0;0;8;3;1;2;1;1;1;4;0;13;2; ;0; ;0; ;0; ;13; ;0; ;0; ;1;17; ;1;0;0;1;0;1;1;0;1;1;1;0;0;0;1;0;1;0;0;0;1;0;0;1;1;1;0;1;1;0;5;1;0;1;0;0;0; ;2;1;3;1;2109106;21;2;Presidente Dutra;44731;32000;12731;Pequeno II;771,574; ;1;1; ; ; ; ; ;1;2; ; ; ; ; ;1;1;499; ;2;1;2;0;0;0;5;3;2;3;0;0;0;8;13;3;1;2;1;1;1;4;0;13;0;0;13;0;0;1;1;0;1;1;1;0;0;0;1;0;1;0;0;0;1;0;0;1;1;1;0;1;1;0;1;0;1;0;0;0;2;2;1;2;5;8;13;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ;1; ; ; 
211070;2110703308173;Unidade de Acolhimento Família Acolhedora;19;JOSÉ TIBÚRCIO FEIO;14; ;CENTRO;SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL;65790-000;2110708;MA; ;(98) 99200-0529; ; ;28/04/2017;Família Acolhedora;-5.575.298.484.860.220;-4.439.062.491.059.300;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2017;1;998; ;10; ;9;3;2;0;0;0;0;5;0;2;2;0;0;0;4;1;2;0;2;4;0;0;0;9;0; ;0; ;0; ;0; ;9; ;3; ;0;0; ;18; ;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;5;1;0;1;0;0;0; ;3; ;2;3;2110708;21;2;São Domingos do Maranhão;33607;17313;16294;Pequeno II;1151,978; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;998; ;3;2;0;0;0;0;5;0;2;2;0;0;0;4;9;1;2;0;2;4;0;0;0;9;0;0;9;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;0;0;0;3;3;1;1;5;4;9;2;1;1; ; ; ; ; ; ; ; ; ;2;2; ; ;3; ;2; ; ;1; ; ; ;3
211120;2111203307657;UNIDADE DE ACOLHIMENTO;32;JOÃO ALVES CARNEIRO;8; ;MOROPOIA; ;65110-000;2111201;MA; ;(98) 3224-6803; ; ;16/06/2009;Família Acolhedora;-2.558.963.290.983.970;-4.405.569.076.538.080;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2009;0; ; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;18; ;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;0;5;1;1;1;0;0;0; ;3;1;3;0;2111201;21;2;São José de Ribamar;163045;37709;125336;Grande;385,777; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;0;1;1;1;0;0;0;3; ;1;1;0;0;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ;1; 
211130;2111303306232;UNIDADE DE ACOLHIMENTO FAMILIAR - FAMÍLIA ACOLHEDORA;3;Guaxenduba;1490; ;Fatima; ;65015-560;2111300;MA; ;(98) 98865-0288; ; ;01/09/2006;Família Acolhedora;-2.53;-44.303;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2006;1;998; ;5; ;3;0;0;1;0;0;0;1;0;0;1;1;0;0;2;0;0;0;1;2;0;0;0;3;1; ;0; ;1; ;0; ;1; ;3; ;0;0; ;18; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;1;1;1;0;0;0; ;3; ;2;1;2111300;21;2;São Luís;1014837;958522;56315;Metrópole;834,827; ;1;1; ; ; ; ; ;1;2; ; ; ; ; ;1;1;998; ;0;0;1;0;0;0;1;0;0;1;1;0;0;2;3;0;0;0;1;2;0;0;0;3;1;0;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;3;3;1;1;1;2;3;2; ;3;2;2; ; ; ; ; ; ; ;5;5; ;1;5;1;3; ; ;1;2; ;1;3
211210;2112103310276;Unidade de Acolhimento;3;João Leal, Sala 2;335;Sala 2;Centro; ;65420-000;2112100;MA; ;(98) 99152-0285; ; ;25/04/2017;Família Acolhedora;-415.303.820.992.315;-43.813.487.806.018;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2017;1;499; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;18; ;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5;0;1;1;0;0;0; ;2;1;1;0;2112100;21;2;Timbiras;27997;17471;10526;Pequeno II;1486,584; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;499; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;2;2;1;1;0;0;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1; ; ;1; ; ; ;2
211220;2112203307751;UNIDADE DE ACOLHIMENTO FAMILIAR-ABRAÇO ACOLHEDOR;32;Miguel Simão;825; ;Centro; ;65630-220;2112209;MA; ;(99) 3212-5430; ; ;04/04/2016;Família Acolhedora;-50.998.959;-428.274.297;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2016;1;300; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0;0; ;17; ;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;5;1;0;1;0;0;0; ;3; ;1;1;2112209;21;2;Timon;155460;135133;20327;Grande;1764,612; ;1;1; ; ; ; ; ;1;2; ; ; ; ; ;1;1;300; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;3;2;1;1;0;0;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1; ; ;1; ; ;1;1
